Participant_ID	Semester	Study_week	Cyanobacteria/Proteobacteria	Proteobacteria	Spirochaetes <Spirochaetes>	PVC group	Terrabacteria group	Euryarchaeota/Bacteroidetes_<Bacteroidetes>	Firmicutes/Bacteroidetes_<Bacteroidetes>	Euryarchaeota/Synergistetes	Bacteroidetes <Bacteroidetes>	Lentisphaerae	Proteobacteria/Firmicutes	unclassified Archaea (miscellaneous)	Verrucomicrobia	Actinobacteria <actinobacteria>	Bacteria <bacteria>	Cyanobacteria	Deinococcus-Thermus	Firmicutes/Fusobacteria_<Fusobacteria>	Synergistetes	Planctomycetes <Planctomycetes>	Firmicutes/Euryarchaeota	Firmicutes	Candidatus Saccharibacteria	Firmicutes/Tenericutes	Fusobacteria <Fusobacteria>	Tenericutes	Acidobacteria <Acidobacteria>	Firmicutes/Actinobacteria_<actinobacteria>	Elusimicrobia <phylum>	Candidatus Melainabacteria	Cyanobacteria/Melainabacteria group	Euryarchaeota	Bacteroidetes/Chlorobi group	Proteobacteria/Bacteroidetes_<Bacteroidetes>	Firmicutes/Verrucomicrobia
U531	Winter2018	week1	0	3256	0	0	0	0	0	0	11300	0	0	0	82	1514	0	0	0	0	0	0	0	12899	0	0	0	0	0	0	0	0	0	0	0	0	0
U532	Winter2018	week1	0	668	0	11.33	0	0	0	0	7365	0	0	0	0	1081.33	0	0	0	0	0	0	0	10765.33	0	0	0	44	0	52.33	0	0	0	0	0	0	0
U532	Winter2018	week3	0	1031.67	0	8.67	0	0	0	0	7603.33	0	0	0	0	1984	0	0	0	0	0	0	0	9644.67	0	0	0	10	0	10.33	0	0	0	0	0	0	0
U532	Winter2018	week4	0	1548.67	0	37.67	0	0	0	0	11464.67	0	0	0	0	2377	0	0	0	0	0	0	0	13563	0	0	0	27.33	0	4.67	0	0	0	0	0	0	0
U533	Winter2018	week1	0	497.33	0	0	0	0	0	0	8578.33	0	0	0	0	386.33	0	0	0	0	0	0	0	13552	0	0	0	0	0	0	0	0	0	0	0	0	0
U533	Winter2018	week3	0	320.67	0	0	0	0	0	0	4505.67	0	0	0	0	1498	0	0	0	0	0	0	0	9104.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U533	Winter2018	week4	0	324.5	0	0	0	0	0	0	4638	0	0	0	0	1151	0	0	0	0	0	0	0	9441	0	0	0	0	0	0	0	0	0	0	0	0	0
U534	Winter2018	week1	0	757	0	0	0	0	0	0	6497.67	0	0	0	1648.67	613.33	0	0	0	0	0	0	0	11032	0	0	0	0	0	0	0	0	0	0	0	0	0
U534	Winter2018	week3	0	1871.5	0	0	0	0	0	0	12607.5	0	0	0	3254.5	912	0	0	0	0	0	0	0	17000	0	0	0	0	0	0	0	0	0	0	0	0	0
U534	Winter2018	week4	0	297.5	0	0	0	0	0	0	4989	0	0	0	918	666.5	0	0	0	0	0	0	0	7623.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U535	Winter2018	week1	0	348.67	0	0	0	0	0	0	7967	0	0	0	4.33	138	0	0	0	0	0	0	0	15245.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U535	Winter2018	week3	0	507	0	0	0	0	0	0	7920.33	0	0	0	0	202.33	0	0	0	0	0	0	0	13689.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U535	Winter2018	week4	0	607	0	0	0	0	0	0	5819.33	0	0	0	0	523.33	0	0	0	0	0	0	0	17395.33	0	0	0	20.67	0	0	0	0	0	0	0	0	0
U536	Winter2018	week1	0	665.5	0	0	0	0	0	0	8686	0	0	0	0	604	0	0	0	0	0	0	0	16352.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U536	Winter2018	week3	0	274.5	0	0	0	0	0	0	7482.5	0	0	0	6.5	785	0	0	0	0	0	0	0	10807.5	0	0	0	0	0	5.5	0	0	0	0	0	0	0
U536	Winter2018	week4	0	257.5	0	0	0	0	0	0	6103.5	0	0	0	0	1878	0	0	0	0	0	0	0	14890.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U540	Winter2018	week1	0	944	0	0	0	0	0	0	10533	0	0	0	0	4195.5	0	0	0	0	0	0	0	12531	0	0	0	0	0	0	0	0	0	0	0	0	0
U540	Winter2018	week3	0	685.5	0	0	0	0	0	0	9013	0	0	0	0	1804.5	0	0	0	0	0	0	0	9485	0	0	0	0	0	0	0	0	0	0	0	0	0
U540	Winter2018	week4	0	618.67	0	0	0	0	0	0	7637.67	0	0	0	0	2541.33	0	0	0	0	0	0	0	10744	0	0	0	0	0	0	0	0	0	0	0	0	0
U541	Winter2018	week3	0	1032	0	0	0	0	0	0	7022	0	0	0	649.67	362.33	0	0	0	0	1.67	0	0	8201.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U541	Winter2018	week4	0	567	0	0	0	0	0	0	5471.67	0	0	0	300.67	175	0	0	0	0	1	0	0	10388	0	0	0	0	0	0	0	0	0	0	0	0	0
U542	Winter2018	week1	0	984.33	0	0	0	0	0	0	10419.67	0	0	0	0	1683.33	0	0	0	0	0	0	0	13651.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U542	Winter2018	week3	0	2388.33	0	0	0	0	0	0	8637.33	0	0	0	0	4491	0	0	0	0	0	0	0	11411.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U542	Winter2018	week4	0	1224.67	0	0	0	0	0	0	11142	0	0	0	2	2349.67	0	0	0	0	0	0	0	11892	0	0	0	0	0	0	0	0	0	0	0	0	0
U543	Winter2018	week1	0	722.67	0	0	0	0	0	0	10672.33	0	0	0	0	929	0	6.67	0	0	0	0	0	12806.67	0	0	7	0	0	0	0	0	0	0	0	0	0
U543	Winter2018	week3	0	763.33	0	0	0	0	0	0	8672.33	0	0	0	0	3766.67	0	0	0	0	0	0	0	9411.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U543	Winter2018	week4	0	1495.67	0	0	0	0	0	0	10662.33	0	0	0	0	2440.67	0	0	0	0	0	0	0	13218	0.67	0	24.67	0	0	0	0	0	0	0	0	0	0
U544	Winter2018	week4	0	573	0	15	0	0	0	0	11197	26.5	0	0	732.5	230.5	0	0	0	0	0	0	0	10287	0	0	0	0	0	0	0	0	0	0	0	0	0
U545	Winter2018	week1	0	1722.33	0	0	0	0	0	0	10447.67	0	0	0	0	1215.33	0	0	0	0	0	0	0	15389.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U545	Winter2018	week3	0	528	0	0	0	0	0	0	5684.33	0	0	0	0.67	6356	0	0	0	0	0	0	0	13809.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U545	Winter2018	week4	10.33	6218.33	0	0	0	0	0	0	4860	0	0	0	9.33	7601	0	0	0	0	0	0	0	18027.33	0	0	5.33	0	0	0	0	0	0	0	0	0	0
U546	Winter2018	week1	0	1016	0	0	0	0	0	0	13439.33	0	0	0	0	52.67	0	0	0	0	2.67	0	0	9243	0	0	0	0	0	0	0	0	0	0	0	0	0
U546	Winter2018	week3	0	1369	0	0	0	0	0	0	13711	0	0	0	0	146.33	0	0	0	0	6	0	0	15806.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U546	Winter2018	week4	0	1272.33	0	0	0	0	0	0	10470	0	0	0	0	130	0	0	0	0	0	0	0	14916.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U547	Winter2018	week1	0	363	0	0	0	0	0	0	11454	0	0	0	0	1294	0	0	0	0	0	0	0	10157	0	0	0	0	0	0	0	0	0	0	0	0	0
U547	Winter2018	week3	0	298.5	0	0	0	0	0	0	12254	0	0	0	0	1768	0	0	0	0	0	0	0	10673	0	0	0	0	0	0	0	0	0	0	0	0	0
U547	Winter2018	week4	0	238.5	0	0	0	0	0	0	8068.5	0	0	0	0	2150	0	0	0	0	0	0	0	7774	0	0	0	0	0	0	0	0	0	0	0	0	0
U548	Winter2018	week1	0	213.67	0	0	0	0	0	0	8834	15.33	0	0	57.67	141.67	0	0	0	0	0	0	0	12945.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U548	Winter2018	week3	0	1420	0	0	0	0	0	0	10657	41.33	0	0	966.67	3409	0	0	0	0	18.67	0	0	19301	0	0	0	0	0	0	0	0	0	0	0	0	0
U548	Winter2018	week4	0	688.67	0	0	0	0	0	0	9167.33	1	0	0	183.67	1132.33	0	0	0	0	2.67	0	0	9202.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U549	Winter2018	week1	0	681	0	0	0	0	0	0	12175.67	0	0	0	0	277.33	0	0	0	0	0	0	0	18007	0	0	0	0	0	29.67	0	0	0.33	9	0	0	0
U549	Winter2018	week3	0	56.33	0	0	0	0	0	0	985.67	0	0	0	0	10.67	0	0	0	0	0	0	0	3939.67	0	0	0	0	0	7.33	0	0	0	75.67	0	0	0
U549	Winter2018	week4	0	149.67	0	0	0	0	0	0	7184	0	0	0	0	283.33	0	0	0	0	0	0	0	15847	0	0	0	0	0	44.67	0	0	0	674	0	0	0
U550	Winter2018	week1	0	541.67	0	0	0	0	0	0	8338.67	0	0	0	0	1551.67	0	0	0	0	0	0	0	11183.33	0	0	0	68	0	33.67	0	0	0	0	0	0	0
U550	Winter2018	week3	0	799	0	0	0	0	0	0	12895.33	0	0	0	0	2111.33	0	0	0	0	0	0	0	10021.67	0	0	0	58.67	0	7.33	0	0	0	0	0	0	0
U550	Winter2018	week4	0	675.33	0	0	0	0	0	0	13718.67	0	0	0	0	2483.33	0	0	0	0	0	0	0	10102.67	0	0	0	45	0	3	0	0	0	0	0	0	0
U551	Winter2018	week1	0	937	0	0	0	0	0	0	10541.5	0	0	0	0	493	0	0	0	0	0	0	0	7232.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U551	Winter2018	week3	0	857.67	0	0	0	0	0	0	14988	0	0	0	0	398	0	0	0	0	0	0	0	9603.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U551	Winter2018	week4	0	712.5	0	0	0	0	0	0	12222.5	0	0	0	0	838	0	0	0	0	0	0	0	5845.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U552	Winter2018	week1	0	302.33	0	0	0	0	0	0	5125.67	0	0	0	0	2125.67	0	0	0	0	0	0	0	10222.67	0	0	0	35	0	50.67	0	0	0	337.67	0	0	0
U552	Winter2018	week3	0	330.33	0	0	0	0	0	0	3174.33	0	0	0	0	3708.33	0	0	0	0	0	0	0	8779	0	0	0	39.67	0	67	0	0	0	444.33	0	0	0
U552	Winter2018	week4	0	406.67	0	0	0	0	0	0	6996	0	0	0	0	6044.33	0	0	0	0	0	0	0	10566.33	0	0	0	10	0	6	0	0	0	317	0	0	0
U553	Winter2018	week1	0	332.67	0	0	0	0	0	0	4804.33	4.67	0	0	72.67	785.67	0	0	0	0	1.33	0	0	11975	0	0	0	2.67	0	0	0	0	0	0	0	0	0
U553	Winter2018	week3	0	579.33	0	0	0	0	0	0	6258.33	4	0	0	248.67	2506	0	0	0	0	0	0	0	10329.67	0	0	0	20.33	0	0	0	0	0	0	0	0	0
U553	Winter2018	week4	0	868.5	0	0	0	0	0	0	10466	8	0	0	757.5	4099	0	0	0	0	0	0	0	21225.5	0	0	0	2	0	0	0	0	0	0	0	0	0
U554	Winter2018	week1	0	642	0	0	0	0	0	0	13153.33	0	0	0	0	23.33	0	1	0	0	0	0	0	11060.33	0	0	0.33	0	0	0	0	0	0	0	0	0	0
U554	Winter2018	week3	0	729	0	0	0	0	0	0	12434	0	0	0	0	24.33	0	0	0	0	0	0	0	13342.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U554	Winter2018	week4	0	1411.67	0	0	0	0	0.67	0	11658.67	0	0	0	0	41.33	0	17	0	0	0	0	0	11246	0	0	0	0	0	0	0	0	0	0	0	0	0
U555	Winter2018	week1	0	1491.33	0	0	0	0	0	0	13758.67	0	0	0	1097.33	43.67	0	0	0	0	0	0	0	14229.33	0	0	1	0	0	0	0	0	0	5	0	0	0
U555	Winter2018	week3	0	851	0	0	0	0	0	0	11189.5	0	0	0	658.5	118	0	0	0	0	0	0	0	13286.5	0	0	0	0	0	0	0	0	0	9	0	0	0
U555	Winter2018	week4	0	1534.5	0	0	0	0	0	0	9763.5	0	0	0	2645	116.5	0	0	0	0	0	0	0	14633	0	0	0	0	0	0	0	0	0	46	0	0	0
U556	Winter2018	week1	0	4100	0	0	0	0	0	0	14754	0	0	0	0	1108.33	0	0	0	0	0	0	0	12365	0	0	0	0	0	0	0	0	0	0	0	0	0
U556	Winter2018	week3	0	2576	0	0	0	0	0	0	14842	0	0	0	0	782.5	0	0	0	0	0	0	0	6676.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U557	Winter2018	week1	0	301.67	0	0	0	0	0	0	5594.33	0	0	0	236.33	251	0	0	0	0	0	0	0	4782.33	0	0	0	0	0	0	0	0	0	13.33	0	0	0
U557	Winter2018	week3	0	2570.67	0	0	0	0	0	0	9603.67	0	0	0	378.67	4209	0	0	0	0	0	0	0	17774.67	0	0	0	0	0	0	0	0	0	95	0	0	0
U557	Winter2018	week4	0	236.67	0	0	0	0	0	0	5223	0	0	0	297.67	3762	0	0	0	0	0	0	0	16205.67	0	0	0	0	0	0	0	0	0	623.33	0	0	0
U558	Winter2018	week1	0	576.67	0	0	0	0	0	0	10172.33	1.33	0	0	252.67	1030	0	0	0	0	0	0	0	14158.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U558	Winter2018	week3	0	752.5	0	0	0	0	0	0	9900	0	0	0	1529.5	2954	0	0	0	0	0	0	0	14151	0	0	0	172.5	0	0	0	0	0	0	0	0	0
U558	Winter2018	week4	0	462.67	0	0	0	0	0	0	5650.67	0	0	0	726	3464.67	0	0	0	0	0	0	0	8516.33	0	0	0	24.33	0	0	0	0	0	0	0	0	0
U559	Winter2018	week1	0	399	0	0	294	0	0	0	8514.5	0	0	0	0	11	5	0	0	0	0	0	0	16393	0	0	0	0	0	93	0	0	0	0	0	0	0
U559	Winter2018	week3	0	814.33	0	0	509.67	0	0	0	10627.33	0	0	0	1.67	25	0	0	0	0	0	0	0	12062.67	0	0	0	0	0	62.67	0	0	0	0	0	0	0
U559	Winter2018	week4	0	510	0	0	643	0	0	0	11109	0	0	0	0	17.5	0	0	0	0	0	0	0	12073	0	0	0	0	0	38.5	0	0	0	0	0	0	0
U561	Winter2018	week1	0	662.33	0	0	0	0	0	0	8724.33	0	0	0	60.67	62.67	0	0	0	0	0	0	0	14474	0	0	0	0	0	0	0	0	0	0	0	0	0
U561	Winter2018	week3	0	184.67	0	0	0	0	0	0	4572	0	0	0	105.33	20.67	0	0	0	0	0	0	0	9101.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U561	Winter2018	week4	0	462.67	0	0	0	0	0	0	8466.67	0	0	0	182	39.67	0	0	0	0	0	0	0	13417.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U562	Winter2018	week1	0	516.5	0	12	0	0	0	0	10536.5	62	0	0	0	1893.5	0	0	0	0	0	0	0	19152.5	0	0	0	0	0	0	0	0	0	866	0	0	0
U562	Winter2018	week3	0	351	0	15	0	0	0	0	13088.33	11.67	0	0	0	698.67	0	0	0	0	0	0	0	10610.33	0	0	0	0	0	0	0	0	0	2.33	0	0	0
U562	Winter2018	week4	0	414.33	0	20.67	0	0	0	0	16111.33	29	0	0	0	656.67	0	0	0	0	0	0	0	12453	0	0	0	0	0	0	0	0	0	1.67	0	0	0
U563	Winter2018	week1	0	770	0	0	0	0	0	0	9637.5	0	0	0	0	403	0	0	0	0	0	0	0	11584	0	0	0	0	0	0	0	0	0	0	0	0	0
U563	Winter2018	week3	0	7467.5	0	0	0	0	0	0	18751	0	0	0	0	353.5	0	0	0	0	0	0	0	16057.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U563	Winter2018	week4	0	2085.67	0	0	0	0	0	0	11230.33	0	0	0	0	199.67	0	0	0	0	0	0	0	9087	0	0	0	0	0	0	0	0	0	0	0	0	0
U564	Winter2018	week1	0	1168	0	0	0	0	0	0	8069	0	0	0	5080	575.33	0	0	0	0	0	0	0	8746.33	0	0	312.33	0	0	0	0	0	0	0	0	0	0
U564	Winter2018	week3	0	1316.33	0	0	0	0	0	0	8201	0	0	0	1870	412	0	0	0	0	0	0	0	9209.67	0	0	22	0	0	0	0	0	0	0	0	0	0
U564	Winter2018	week4	0	1749.33	0	0	0	0	0	0	11059.67	0	0	0	845.33	822.67	0	0	0	6.33	0	0	0	10403.33	0	0	50.33	0	0	0	0	0	0	0	0	0	0
U565	Winter2018	week1	0	4334.5	0	0	0	0	0	0	14842.5	0	0	0	0	1813.5	0	0	0	0	0	0	0	13464	0	0	0	0	0	0	0	0	0	0	0	0	0
U565	Winter2018	week3	0	3203	0	0	0	0	0	0	8333	0	0	0	0	2250.33	0	0	0	0	0	0	0	16846.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U565	Winter2018	week4	0	3840	0	0	0	0	0	0	14866.33	0	0	0	0.33	1036.33	0	0	0	0	0	0	0	14947.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U566	Winter2018	week1	0	3866	0	0	0	0	0	0	13832	0	0	0	0	464.5	0	0	0	0	0	0	0	9804.5	0	0	14.5	0	0	0	0	0	0	0	0	0	0
U566	Winter2018	week4	0	1776.67	0	0	0	0	0	0	17517	0	0	0	0	477.67	0	0	0	0	0	0	0	8382.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U567	Winter2018	week1	0	1373	0	0	0	0	0	0	13236.33	0	0	0	2.33	50	0	0	0	0	0	0	0	8041	0	0	0	0	0	0	0	0	0	0	0	0	0
U567	Winter2018	week3	0	1076.67	0	0	0	0	0	0	16498.67	0	0	0	0	58.33	0	0	0	0	0	0	0	10757.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U567	Winter2018	week4	0	1551	0	0	0	0	0	0	19092.67	0	0	0	0	144.67	0	0	0	0	0	0	0	15347.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U568	Winter2018	week1	0	1010.33	0	0	0	0	0	0	15007.67	0	0	0	0	58	0	0	0	0	0	0	0	7410	0	0	0	0	0	0	0	0	0	0	0	0	0
U568	Winter2018	week3	0	1207.33	0	0	0	0	0	0	12722.33	0	0	0	0	74.67	0	0	0	0	0	0	0	9504.67	0	0	0	0	0	0	0	0	0	0.67	0	0	0
U568	Winter2018	week4	0	1695.33	0	0	0	0	0	0	14287.33	0	0	0	0	604.67	0	0	0	0	0	0	0	11450.33	0	0	0	0	0	0	0	0	0	2	0	0	0
U569	Winter2018	week1	0	1140	0	0	0	0	0	0	14214	0	0	0	0	60.67	0	0	0	0	0	0	0	10625.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U569	Winter2018	week4	0	987	0	0	0	0	0	0	13958	0	0	0	0	38.5	0	0	0	0	0	0	0	12795.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U570	Winter2018	week1	0	2007.33	0	0	5	0	0	0	7855.67	48.33	0	0	1508	180.33	0	0	0	0	0	0	0	14571.67	0	0	0	0	0	0	0	0	14.67	0	0	0	0
U570	Winter2018	week3	0	3781.67	0	0	0	0	0	0	12037.67	23	0	0	1260.67	117.67	0	0	0	0	0	0	2.67	18517.33	0	0	0	0	0	0	0	0	24.33	0	0	0	0
U570	Winter2018	week4	0	1086.67	0	0	0.67	0	0	0	8113.67	0.67	0	0	212.33	1506.33	0	0	0	0	0	0	0	13201	0	0	0	0	0	0	0	0	188	0	0	0	0
U571	Winter2018	week1	0	1378.33	0	0	0	0	0	0	13394.33	0	0	0	997.33	408.67	0	0	0	0	0	0	0	18331.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U571	Winter2018	week3	0	1204	0	0	0	0	0	0	11935.33	0	0	0	44.67	4038.33	0	0	0	0	0	0	0	11694	0	0	0	0	0	0	0	0	0	0	0	0	0
U571	Winter2018	week4	0	765.33	0	0	0	0	0	0	13899.67	0	0	0	432	2399	0	0	0	0	0	0	0	9890.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U572	Winter2018	week1	0	2961	0	0	0	0	0	0	8549.33	0	0	0	0	1543.33	0	0	0	0	0	0	0	11587	0	0	0	0	0	0	0	0	0	0	0	0	0
U572	Winter2018	week3	0	4697	0	0	0	0	0	0	14536.5	0	0	0	0	2831	0	0	0	0	0	0	0	10087.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U572	Winter2018	week4	0	2604	0	0	0	0	0	0	9147	0	0	0	0	3817	0	0	0	0	0	0	0	8330.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U573	Winter2018	week1	0	1095	0	0	0	0	0	0	5974.5	0	0	0	1124	1166.5	0	0	0	0	0	0	0	9579	0	0	0	0	0	0	0	0	0	0	0	0	0
U574	Winter2018	week1	0	298	0	1	0	0	0	0	8930	11.5	0	0	738	258	3	0	0	0	0	0	0	7700.5	0	0	0	353	0	0	0	0	0	0	0	0	0
U574	Winter2018	week3	0	305	0	4.67	0	0	0	0	8878.67	15.33	0	0	398.67	350.67	0	0	0	0	0	0	0	12253.33	0	0	0	62.67	0	0	0	0	0	0	0	0	0
U574	Winter2018	week4	0	349	0	8.67	0	0	0	0	9527	9.33	0	0	679.33	357.33	0	0	0	0	0	0	0	10393.67	0	0	0	6.33	0	0	0	0	0	0	0	0	0
U575	Winter2018	week1	0	197.33	0	0	0	0	0	0	6694.67	9	0	0	2	596.33	0	0	0	0	0	0	0	9829.67	0	0	0	0	0	47	0	0	0	159.67	0	0	0
U575	Winter2018	week3	0	312.67	0	0	0	0	0	0	6670.33	27	0	0	1.67	1896.67	0	0	0	0	0	0	0	10662	0	0	0	0	0	175.33	0	0	0	290	0	0	0
U575	Winter2018	week4	0	132.33	0	0	0	0	0	0	4443	13.33	0	0	44.67	1887	0	0	0	0	0	0	0	9653	0	0	0	0	0	88	0	0	0	399.67	0	0	0
U576	Winter2018	week1	0	462	0	0	0	0	0	0	9344	20.5	0	0	0	169.5	0	0	0	0	0	0	0	7971	0	0	0	0	0	0	0	0	595	46.5	0	0	0
U576	Winter2018	week3	0	382.5	0	0	0	0	0	0	10917	14.5	0	0	460.5	474	0	0	0	0	0	0	0	8848	0	0	0	0	0	0	0	0	54	202.5	0	0	0
U576	Winter2018	week4	0	498.5	0	0	0	0	0	0	11517.5	44	0	0	1516	394.5	0	0	0	0	0	0	0	8342.5	0	0	0	0	0	0	0	0	0	362.5	0	0	0
U577	Winter2018	week1	0	782.33	0	0	0	0	0	0	7914	0	0	0	0	3098	0	0	0	0	0	0	0	13089.33	0	0	0	0	0	109.33	0	0	0	112.33	0	0	0
U577	Winter2018	week3	0	696	0	0	0	0	0	0	8777.67	0	0	0	0	5015.67	0	0	0	0	0	0	0	6936.67	0	0	0	0	0	49.67	0	0	0	172.33	0	0	0
U577	Winter2018	week4	0	146.5	0	0	0	0	0	0	3267.5	0	0	0	0	5529.5	0	0	0	0	0	0	0	5383	0	0	0	0	0	88.5	0	0	0	430.5	0	0	0
U578	Winter2018	week1	0	456.67	0	0	0	0	0	0	5352.67	5	0	0	0	3004.67	0	0	0	0	8.33	0	0	14221.67	0	0	0	5.33	0	0	0	0	0	0	0	0	0
U578	Winter2018	week3	0	464.5	0	0	0	0	0	0	6412	1.5	0	0	0	3581	0	0	0	0	0	0	0	16319.5	0	0	0	13	0	0	0	0	0	0	0	0	0
U578	Winter2018	week4	0	325	0	0	0	0	0	0	7656.67	0.67	0	0	0	3075	0	0	0	0	0	0	0	14111	0	0	0	3.33	0	0	0	0	0	0	0	0	0
U579	Winter2018	week1	0	481.33	0	0	0	0	0	0	10047.67	0	0	0	0	2066.67	0	0	0	0	0	0	0	11044	0	0	0	0	0	0	0	0	0	0	0	0	0
U579	Winter2018	week3	0	823	0	0	0	0	0	0	10786.67	0	0	0	1.67	2482.33	0	0	0	0	0	0	0	15569.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U579	Winter2018	week4	0	342.67	0	0	0	0	0	0	4837	0	0	0	80.67	1334	0	0	0	0	0	0	0	8134.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U580	Winter2018	week1	0	2038	0	0	0	0	0	0	11025.67	46.33	0	0	20	732.67	0	0	0	0	0	0	0	15413.33	0	0	0	0	0	0	0	0	0	0.33	0	0	0
U580	Winter2018	week4	0	883	0	0	0	0	0	0	6387	45	0	0	605	1661.5	0	0	0	0	0	0	0	12077.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U581	Winter2018	week1	0	2551.67	0	0	0	0	0	0	15123	0	0	0	0	139	0	0	0	0	0	0	0	13686.33	0	0	0	0	0	1	0	0	0	0	0	0	0
U581	Winter2018	week3	0	4701.67	0	0	0	0	0	0	15380.33	0	0	0	0	291.33	0	0	0	0	0	0	0	16127.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U581	Winter2018	week4	0	1028.33	0	0	0	0	0	0	11040	0	0	0	0	420.67	0	0	0	0	0	0	0	13743.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U582	Winter2018	week1	0	1779.67	0	0	0	0	0	0	14627	0	0	0	0	1150	0	0	0	0	0	0	0	6566.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U582	Winter2018	week3	0	4193	0	0	0	0	0	0	4777.33	0	0	0	0	6914.67	0	4	0	0	0	0	0	11819	1	0	11	0	0	0	0	0	0	0	0	0	0
U582	Winter2018	week4	0	2052.33	0	0	0	0	0	0	13265	0	0	0	0	2443	0	0	0	0	0	0	0	8236	0	0	0	0	0	0	0	0	0	0	0	0	0
U583	Winter2018	week1	0	4178	0	0	0	0	0	0	18286	0	0	0	0	698.67	0	0	0	0	0	0	0	15772.67	0	0	2.67	0	0	0	0	0	0	1	0	0	0
U583	Winter2018	week3	0	3327	0	0	0	0	0	0	5762.33	0	0	0	0	3685.67	0	0	0	0	0	0	0	20264.67	1	0	0	0	0	0	0	0	0	0	0	0	0
U583	Winter2018	week4	0	2638.67	0	0	0	0	0	0	9748	0	0	0	5.67	1143.33	0	0	0	0	0	0	0	14718.67	0	0	0	0	0	0	0	0	0	4.33	0	0	0
U584	Winter2018	week1	0	909.33	0	0	0	0	0	0	7205.67	0	0	0	56.33	22.33	0	0	0	0	0	0	0	11525	0	0	0	0	0	0	0	0	0	0	0	0	0
U584	Winter2018	week3	0	1401	0	0	0	0	0	0	8478.5	0	0	0	507.5	38	0	0	0	0	0	0	0	14154.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U584	Winter2018	week4	0	1062	0	0	0	0	0	0	9305	0	0	0	137	1	0	0	0	0	0	0	0	11248	0	0	0	0	0	0	0	0	0	0	0	0	0
U585	Winter2018	week1	0	882.5	0	0	0	0	0	0	11064.5	0	0	0	0	171	0	0	0	0	0	0	0	12785.5	0	0	0	0	0	0	0	0	0	184	0	0	0
U586	Winter2018	week1	0	2364	0	0	0	0	0	0	13681.33	0	0	0	2343	1766.33	0	0	0	0	5.33	0	0	13040.67	0	0	19.33	0	0	0	0	0	0	0	0	0	0
U586	Winter2018	week3	0	1769	0	0	0	0	0	0	12887.67	0	0	0	1074.67	3121.67	0	0	0	0	0	0	0	12489.67	0	0	2.67	0	0	0	0	0	0	0	0	0	0
U586	Winter2018	week4	0	1863	0	0	0	0	0	0	13215.5	0	0	0	24.5	2504	0	0	0	0	4.5	0	0	12203.5	0	0	20.5	0	0	8	0	0	0	15	0	0	0
U587	Winter2018	week1	0	1967.67	0	0	0	0	0	0	18645.33	0	0	0	0	49	0	0	0	0	0	0	0	9990	0	0	0	0	0	0	0	0	0	0	0	0	0
U587	Winter2018	week3	0	2624.33	0	0	0	0	0	0	21091.33	0	0	0	0	181.33	0	0	0	0	0	0	0	8173.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U587	Winter2018	week4	0	1850.67	0	0	0	0	0	0	13836	0	0	0	0	410.33	0	0	0	0	0	0	0	14048.33	0	0	0	0	0	0.33	0	0	0	0	0	0	0
